,label,tweet_cleaned,tweet_text
441,NO,"o harry <allcaps> depois <allcaps> do <allcaps> show <allcaps> vai <allcaps> cantar <allcaps> ` i 'm bulletproof , nothing to lose fire away , fire away you shoot me down but i wo n't fall i am titanium '","O HARRY DEPOIS DO SHOW VAI CANTAR ''I'm bulletproof, nothing to lose Fire away, Fire away You shoot me down but I won't fall I am titanium''"
442,NO,structural damage closes ferndale bridge : an accident that caused structural damage to a bridge over the nooksack . <repeat> <url>,Structural damage closes Ferndale bridge: An accident that caused structural damage to a bridge over the Nooksack... http://t.co/trwO0vdF
443,YES,what did the fire truck say to the police car ? i have no idea cause they 're speaking spanish and this lsd <allcaps> is awesome .,What did the fire truck say to the police car? I have no idea cause they're speaking spanish and this LSD is awesome.
444,YES,im the type to walk through the fire to check the way it burns,Im the type to walk through the fire to check the way it burns
445,YES,"accident in tukwila - eb <allcaps> sr <allcaps> <number> ramp to sb <allcaps> <number> hov <allcaps> lane . also south of that , accident sb <allcaps> on left shoulder before <number> th , left side . <repeat>","Accident in Tukwila - EB SR 518 ramp to SB 5, HOV lane. Also south of that, accident SB on left shoulder before 178th, left side.."
446,YES,police investigate woman who damaged <number> bridge with suv <allcaps> : everett <allcaps> -- police are investigating whether a . <repeat> <url> <hashtag> seattle,Police investigate woman who damaged 529 bridge with SUV: EVERETT -- Police are investigating whether a... http://t.co/15jdjP9u #seattle
447,YES,cleared <allcaps> in tukwila - accident eb <allcaps> <number> to sb <allcaps> <number> slow appr scene,CLEARED in Tukwila - accident EB 518 to SB 5. Slow appr scene
448,YES,". <repeat> it spun out of control , they pinned him and a good <number> ish police officers pull their guns on the vehicle and completely take him down .","...it spun out of control, they pinned him and a good 40 ish police officers pull their guns on the vehicle and completely take him down."
449,NO,filling out a police report,Filling out a police report
450,YES,man opens fire near uw <allcaps> book store . suspect arreste <smile> seattle <allcaps> seattle police arrested a suspect monday afternoon . <repeat> <url>,Man opens fire near UW Book Store. suspect arrested: SEATTLE  Seattle police arrested a suspect Monday afternoon... http://t.co/ebCdXhaB
451,YES,"police now reporting suspect had a low-caliber weapon , possibly a bb <allcaps> gun . in fairness , the bb <allcaps> is the lowest of calibers .","Police now reporting suspect had a low-caliber weapon, possibly a BB gun. In fairness, the BB is the lowest of calibers."
452,YES,"breaking : small plane has crashed into traffic , why is there no ambulance ? people just strolling around , ah <elong> i see . <url>","Breaking: Small plane has crashed into traffic, why is there no ambulance? People just strolling around, ahhhhhh I see. http://t.co/UeTk13Qm"
453,YES,no injuries in shooting near university of washington today . here is a picture from scene of suspect 's arrest : <url>,No injuries in shooting near University of Washington today. Here is a picture from scene of suspect's arrest: http://t.co/AiEbxVCm
454,YES,police investigate woman who damaged <number> bridge with suv <allcaps> : everett <allcaps> -- police are investigating whether a . <repeat> <url> <hashtag> seattle,Police investigate woman who damaged 529 bridge with SUV: EVERETT -- Police are investigating whether a... http://t.co/RdfaZvlw #seattle
455,YES,east pierce firefighters are at scene of a rollover accident in the <number> blk of sr <allcaps> <number> near buckley .,"East Pierce Firefighters are at scene of a rollover accident in the 24400 Blk of SR 410, near Buckley."
456,YES,"accident reported in kent - sb <allcaps> <number> south of willis , hov <allcaps> lane .","Accident reported in Kent - SB 167 south of Willis, HOV lane."
457,YES,man opens fire near uw <allcaps> book store . suspect arreste <smile> seattle <allcaps> seattle police arrested a suspect monday . <repeat> <url> <hashtag> seattle,Man opens fire near UW Book Store. suspect arrested: SEATTLE  Seattle police arrested a suspect Monday... http://t.co/37fcNsPH #seattle
458,YES,crash briefly blocking the center lane sb <allcaps> <number> south of willis - already cleared .,Crash briefly blocking the center lane SB 167 south of Willis- already cleared.
459,YES,spd <allcaps> says broadway b of a incident was initially reported as armed robbery <url> no details yet on what transpired . <number> arrest,SPD says Broadway B of A incident was initially reported as armed robbery http://t.co/EKbbz95D No details yet on what transpired. 1 arrest
460,NO,man bites police dog . <repeat> you know you just can not make up these headlines ! lol <url> <url>,Man bites police dog...you know you just can not make up these headlines! lol http://t.co/QJgmnGbp http://t.co/fegU2UNp
461,NO,man bites police dog . <repeat> you know you just can not make up these headlines ! lol <url>,Man bites police dog...you know you just can not make up these headlines! lol http://t.co/QJgmnGbp
462,NO,report : shermans appeal set for dec. . <number> espn <allcaps> s adam schefter is reporting that seattle seahawks cornerback ric . <repeat> <url>,Report: Shermans appeal set for Dec. 14: ESPNs Adam Schefter is reporting that Seattle Seahawks cornerback Ric... http://t.co/sbPrhKjW
463,YES,motor vehicle accident freeway | nb i <number> at <number> | units : a <number> e <number> e <number>,Motor Vehicle Accident Freeway | Nb I5 At 45 | Units: A25 E17 E22
464,YES,"accident in u district - nb <allcaps> <number> before <number> th , two <allcaps> right lanes . firetruck on scene . backed up from albro","Accident in U District - NB 5 before 45th, TWO right lanes. Firetruck on scene. Backed up from Albro"
465,YES,"crash blocks the two <allcaps> right lanes nb <allcaps> <number> after <number> th - it 's lining you up from the convention center . ugh , mondays !","Crash blocks the TWO right lanes NB 5 after 45th- it's lining you up from the Convention Center. ugh, Mondays!"
466,YES,police investigate woman who damaged <number> bridge with suv <allcaps> : everett <allcaps> -- police are investigating whether a . <repeat> <url> <hashtag> seattle,Police investigate woman who damaged 529 bridge with SUV: EVERETT -- Police are investigating whether a... http://t.co/gmKGFLZF #seattle
467,YES,postbusiness | shipyard accident injures <number> workers in singapore : shipyard accident injures <number> workers in singapo . <repeat> <url>,PostBusiness| Shipyard accident injures 89 workers in Singapore: Shipyard accident injures 89 workers in Singapo... http://t.co/IwL1wEpG
468,NO,"<hashtag> my <number> k is the amount i spend on a auto loan -LRB- $ <number> -RRB- , with a <number> month auto insurance premium -LRB- $ <number> -RRB- , and the preventative maintenance -LRB- $ <number> -RRB-","#My2K is the amount I spend on a auto loan ($512), with a 6 month auto insurance premium ($1120), and the preventative maintenance ($379.99)"
469,NO,report : shermans appeal set for dec. . <number> espn <allcaps> s adam schefter is reporting that seattle seahawks cornerback ric . <repeat> <url>,Report: Shermans appeal set for Dec. 14: ESPNs Adam Schefter is reporting that Seattle Seahawks cornerback Ric... http://t.co/lV6EBcMY
470,NO,what i have learned in the last <number> days is you ca n't see a lot out of a new nns <allcaps> car but you can see a ton out of a cup car .,What I have learned in the last 4 days is you can't see a lot out of a new NNS car but you can see a ton out of a Cup car.
471,NO,"seattle city council approves new car sharing program . car <number> go already has about <number> smart cars parked off airport way south , ready to go .","Seattle City Council approves new car sharing program. Car2Go already has about 250 Smart Cars parked off Airport way South, ready to go."
472,YES,"lacey teen dies after house fire : lacey <allcaps> , wash . a <number> - year-old boy critically injured after a house fire in lacey . <repeat> <url>","Lacey teen dies after house fire: LACEY, Wash.  A 17-year-old boy critically injured after a house fire in Lacey... http://t.co/PUCrEdT6"
473,NO,at the car dealership . <repeat> these guys are hilarious . i know all the tricks yall know . have me dying . no ill <allcaps> sell you a car . lol,At the car dealership...these guys are hilarious. I know all the tricks yall know. Have me dying. No ILL sell you a car. Lol
474,YES,collision at <number> lake city way ne <allcaps> northbound traffic is very heavy in the vicinity of ne <allcaps> <number> th st,Collision at 12724 Lake City Way NE northbound traffic is very heavy in the vicinity of NE 125th St
475,NO,"bite my child once , shame on you . bite my child twice , wtf <allcaps> ! <repeat>","bite my child once, shame on you. bite my child twice, WTF ?!?!"
476,YES,cleared <allcaps> in seattle - accident nb <allcaps> <number> before <number> th . traffic backed up from mid-boeing field . ouch,CLEARED in Seattle - accident NB 5 before 45th. Traffic backed up from mid-Boeing Field. Ouch
477,YES,accident reported in north seattle - eb <allcaps> sr <allcaps> <number> / lake city way before <number> th . backed up from before <number> rd,Accident reported in north Seattle - EB SR 522/Lake City Way before 130th. Backed up from before 123rd
478,NO,<hashtag> inews <number> k breaking <allcaps> : scotland yard sting - tabloid editors busted for trying to buy ` access codes ' to royal uterus .,#iNews9k BREAKING: Scotland Yard sting - Tabloid editors busted for trying to buy 'access codes' to royal uterus.
479,YES,"photos <allcaps> : safeway truck overturns , blocks roa <smile> a truck carrying goods for safeway crashed monday afterno . <repeat> <url> <hashtag> seattle","PHOTOS: Safeway truck overturns, blocks road: A truck carrying goods for Safeway crashed Monday afterno... http://t.co/vOWKpPm0 #seattle"
480,NO,what 's up a traffic in downtown everett ? we do n't have traffic jams ! do i hear sirens ?,What's up a traffic in downtown Everett? We don't have traffic jams! Do I hear sirens?
481,YES,traffic had absolutely stopped . this bus is not moving . <hashtag> accident <hashtag> lakecityway <hashtag> <number> bus,Traffic had absolutely stopped. This bus is not moving. #accident #lakecityway #372bus
482,YES,car accident blocking lake city way . fantastic .,Car accident blocking lake city way. Fantastic.
