,label,tweet_cleaned,tweet_text
344,YES,crash reported at lamar and shelby . <hashtag> memtraffic,Crash reported at Lamar and Shelby.  #memtraffic
345,YES,news <allcaps> : <number> memphis police officers wounded in shooting <url>,NEWS: 2 Memphis police officers wounded in shooting http://t.co/mflTHObC
346,NO,major police scene at mendenhall cove : : <hashtag> chopper <number> footage <url>,Major police scene at Mendenhall Cove :: #chopper5 footage http://t.co/a7vd9p7p
347,YES,we are on the scene of a shooting in the <number> block of mendenhall cove where two mpd <allcaps> officers were shot . more <allcaps> : <url>,We are on the scene of a shooting in the 1000 block of Mendenhall Cove where two MPD officers were shot. MORE: http://t.co/5Kzghtlt
348,YES,<number> memphis police officers wounded in shooting : two memphis police officers were wounded in a northeast memphis s . <repeat> <url>,2 Memphis police officers wounded in shooting: Two Memphis police officers were wounded in a Northeast Memphis s... http://t.co/EvyJ9B4C
349,NO,"and if my woman was a fire she 'd burn out before i wake and be replaced with pints of whiskey , cigarettes , and outer space","and if my woman was a fire she'd burn out before I wake and be replaced with pints of whiskey, cigarettes, and outer space"
350,NO,<hashtag> bluelinemagazine has recognized our new police vehicles as the second best dressed police vehicle in canada ! an honour for <hashtag> midlandpolice,#BlueLineMagazine has recognized our new police vehicles as the second best dressed Police vehicle in Canada!  An honour for #MidlandPolice
352,YES,road crews blocking the two left lanes of wb <allcaps> <number> at watkins until later this afternoon . <hashtag> memtraffic,Road crews blocking the two left lanes of WB 40 at Watkins until later this afternoon.  #memtraffic
353,YES,one memphis police officer is dead another shot . this is the scene at the hospital . they were on a drug raid . <url>,One Memphis police officer is dead another shot. This is the scene at the hospital. They were on a drug raid. http://t.co/EsCu8aHQ
354,YES,"-LSB- mfd <allcaps> alert -RSB- house-watkins / vollentine q <number> e <number> / <number> t <number> r <number> q <number> scene small <number> swf <allcaps> fire showing , preconnect","[MFD Alert] House-Watkins/Vollentine Q28 E15/19 T4 R3.  Q28 scene small 1SWF fire showing, preconnect"
355,YES,female memphis police officer shot and killed in the line of duty . police say a <number> yo suspect was shot in the chest . <url>,Female Memphis police officer shot and killed in the line of duty. Police say a 15yo suspect was shot in the chest. http://t.co/pluOFnCa
356,YES,shelby county fire department saves dog from house fire <url>,Shelby County Fire Department Saves Dog From House Fire http://t.co/0Mc70Be5
357,YES,neomemphis news : two memphis police officers shot . one kille <smile> <elong> two memphis police officers wer . <repeat> <url> <hashtag> memphis,NeoMemphis News: Two Memphis Police Officers Shot. One Killed:         Two Memphis police officers wer... http://t.co/iC8gVaeo #memphis
358,YES,"breaking <allcaps> news <allcaps> : ct <allcaps> elementary school shooting : <number> child reported dead - action news <number> - memphis , tennessee <url>","BREAKING NEWS: CT elementary school shooting: 1 child reported dead - Action News 5 - Memphis, Tennessee http://t.co/v6ruUP7l"
359,YES,two cops arrested for stealing items & grotesque photos from jenni rivera plane crash scene : latin singer-supers . <repeat> <url>,Two Cops Arrested For Stealing Items & Grotesque Photos From Jenni Rivera Plane Crash Scene: Latin singer-supers... http://t.co/cGErGSC9
360,YES,breaking news swag . <repeat> prayers go out to the family of the police officers shot this morning . <url>,Breaking News Swag.. Prayers go out to the family of the Police officers shot this morning. http://t.co/9WdoXTz5
361,NO,or them niggas that be looking at you all in your car bout to have a damn wreck . just too crazy lol !,Or them niggas that be looking at you all in your car bout to have a damn wreck. Just too crazy lol!
362,NO,mike s. 's review of goodyear mathis tire & auto center - southaven -LRB- <number> / <number> -RRB- on yelp : took my <number> car in to have ba . <repeat> <url>,Mike S.'s Review of Goodyear Mathis Tire & Auto Center - Southaven (1/5) on Yelp: Took my 2008 car in to have ba... http://t.co/nlxJfNxr
363,NO,a look at all the police cars at med <allcaps> after officers were brought there this am <allcaps> . montoya lanes died from her injuries . <url>,A look at all the police cars at MED after officers were brought there this AM.Montoya Lanes died from her injuries. http://t.co/S6Fjt3c9
364,NO,i 'm bringing you the latest from the the scene of the double police shooting . today i 'm taking a closer look at . <repeat> <url>,I'm bringing you the latest from the the scene of the double police shooting. Today I'm taking a closer look at... http://t.co/3p3YYTXK
365,YES,breaking news a men js shot and kill one child and wounded three two child one adult and this was in connecti,Breaking news a men js shot and kill one child and wounded three two child one adult and this was in connecti
366,NO,bump the clippers and bump the lakers,bump the clippers and bump the lakers
367,NO,i really hope i get my car back today . ca n't enjoy my break without a car and i miss my jaiden poo . sigh hope to get some good news today .,I really hope I get my car back today. Can't enjoy my break without a car and I miss my Jaiden  poo. Sigh hope to get some good news today.
368,YES,two memphis police officers shot . one kille <smile> two memphis police officers were shot while making a narcotics arrest . <repeat> <url>,Two Memphis Police Officers Shot. One Killed: Two Memphis police officers were shot while making a narcotics arrest... http://t.co/Wv7VQyP8
369,YES,crash blocking the left lanes in both directions on the south leg of <number> between airways and millbranch . <hashtag> memphis,Crash blocking the left lanes in both directions on the South Leg of 240 between Airways and Millbranch.  #memphis
370,YES,injury crash blocking the left lane of eb <allcaps> <number> at <number> / nonconnnah pkwy . <hashtag> memtraffic,Injury crash blocking the left lane of EB 240 at 385/Nonconnnah Pkwy.  #memtraffic
371,NO,"rip <allcaps> to the police officer killed in the line of duty . my prayers are with the family , friends , police force & especially her <number> children .","RIP to the police officer killed in the line of duty. My prayers are with the family, friends, police force & especially her 4 children."
372,NO,bizarre woman crashes local nbc <allcaps> news report claiming to be ` jay z 's sister ' <url>,Bizarre woman crashes local NBC News report claiming to be 'Jay Z's sister' http://t.co/lbjq9bhx
373,YES,"breaking <allcaps> : school shooting reported at elementary school in newtown , ct <allcaps> <url>","BREAKING: School shooting reported at elementary school in Newtown, CT http://t.co/DX6zNS7J"
374,NO,j.d. byrider used car franchise opens in memphis : a <number> - square-foot used car dealership has opened at <number> mt. <repeat> <url>,"J.D. Byrider used car franchise opens in Memphis: A 30,900-square-foot used car dealership has opened at 2580 Mt... http://t.co/MYAXhhdg"
375,NO,memphis police director toney armstrong talks about police shooting this am <allcaps> <number> officer killed in line of duty <url>,Memphis police director Toney Armstrong talks about police shooting this AM.1 Officer Killed In Line of Duty http://t.co/b8uzGb0h
376,NO,wanted junk cars and trucks -LRB- memphis -RRB- $ <number> i will pay cash <allcaps> from $ <number> to $ <number> call <number> <number> <number> no text . <url>,Wanted Junk Cars and Trucks (Memphis) $500: I will pay CASH from $200 to $500. Call 901-461-2315. No Text. http://t.co/pTWIjfPY
377,YES,mflyer two memphis police officers shot . one kille <smile> <elong> two memphis police officers were shot while making . <repeat> <url>,mflyer Two Memphis Police Officers Shot. One Killed:         Two Memphis police officers were shot while making... http://t.co/hplZObWg
378,NO,we are going to break away from cbs <allcaps> coverage at noon for a just few min to update you on deadly police shooting in memphis . <hashtag> policeshooting,We are going to break away from CBS coverage at noon for a just few min to update you on deadly police shooting in Memphis. #PoliceShooting
379,NO,how do you break in with breaking news while the breaking news is already showing ! too much going on ! <repeat>,how do you break in with breaking news while the breaking news is already showing! too much going on!!!!!
380,NO,mpd <allcaps> says the suspect in today 's deadly police officer shooting is <number> years-old . not a juvenile as some have reported .,MPD says the suspect in today's deadly police officer shooting is 21 years-old. Not a juvenile as some have reported.
381,YES,breaking <allcaps> : teacher wounded in elementary school shooting <url>,BREAKING: Teacher Wounded In Elementary School Shooting http://t.co/rfNGjiZP
382,NO,"one down , one to go , check the pics below of <number> of our new road cases . need some , contact john horn of bump cases , . <repeat> <url>","One down, one to go, check the pics below of 1 of our new road cases.  Need some, contact John Horn of Bump Cases,... http://t.co/4no7KCdQ"
383,NO,"dear truck blocking me in , move the fuck out of my way","Dear truck blocking me in, move the fuck out of my way"
384,NO,people know i smoke so much that they just text me to see if i want to smoke lmao yes of course always ! <repeat>,People know I smoke so much that they just text me to see if I want to smoke lmao yes of course always!!!
386,NO,i have n't seen a police car yetd n frayser,I Haven't Seen A Police Car Yetd N Frayser
387,YES,a bomb squad is on the scene at felix avenue in memphis police have the area blocked off . <url>,A bomb squad is on the scene at Felix Avenue in Memphis police have the area blocked off. http://t.co/NwmagJab
388,YES,"<number> memphis officer killed , another wounded in shooting : one memphis police officer was killed and another was wou . <repeat> <url>","1 Memphis officer killed, another wounded in shooting: One Memphis police officer was killed and another was wou... http://t.co/IVmyk7Ng"
389,YES,"one mpd <allcaps> officer killed , second shot : memphis police say one officer was fatally shot and another wounded early . <repeat> <url>","One MPD Officer Killed, Second Shot: Memphis police say one officer was fatally shot and another wounded early... http://t.co/Yf8Bd5T2"
390,YES,here 's another view of the scene . mpd <allcaps> has felix street street blocked at s. mclean while the bomb squad works . <url>,Here's another view of the scene. MPD has Felix Street street blocked at S. McLean while the bomb squad works. http://t.co/bNM1vxQo
391,NO,"eur <allcaps> quickies : dr j , mase , dallas cowboys crash scene pic <url>","EUR Quickies: Dr J, Mase, Dallas Cowboys Crash Scene Pic http://t.co/2qAjZCc5"
392,YES,injury crash on third at mitchell . <hashtag> memtraffic,Injury crash on Third at Mitchell.  #memtraffic
393,YES,<hashtag> memphis <number> police officer is killed and another wounded in memphis after drug suspect . <repeat> <url>,#memphis 1 police officer is killed and another wounded in Memphis after drug suspect ... http://t.co/KwuSDbV0
394,YES,wth is going on ! kids getting shot and killed at <allcaps> school <allcaps> ! & here in memphis policemen getting shot street blocked off bomb squad on the scene,Wth is going on! Kids getting shot and killed AT SCHOOL! & here in Memphis policemen getting shot street blocked off bomb squad on the scene
395,YES,dirty cop news : national police misconduct newsfeed daily recap <number> <number> <number> here are the <number> reports of police misco . <repeat> <url>,Dirty Cop News: National Police Misconduct NewsFeed Daily Recap 12-13-12: Here are the 7 reports of police misco... http://t.co/Dyoykrvg
