,tweet id, tweet, label,tweet_cleaned
925,'327053455971733505',All the shit I got on is big lol,off-topic,all the shit i got on is big lol
926,'324797991292653568',I started the Freestone County Vine movement. #iwantmycredit,off-topic,i started the freestone county vine movement . <hashtag> iwantmycredit
927,'326162864895295488',Being alone is better than being with the wrong person,off-topic,being alone is better than being with the wrong person
928,'325422174364106753',@_SkeetaTweet: I'm tryna hit da strip! Mee too !,off-topic,<user> : i 'm tryna hit da strip ! mee too !
929,'326919662526922752',@AbiJobe denile? Nah... But snoring progressively gets worse for the Nolen's. #bear,off-topic,<user> denile ? nah . <repeat> but snoring progressively gets worse for the nolen 's . <hashtag> bear
930,'326505005752389634',Dad: What do you mean 'we' have a wedding to go to this weekend? You gotta mouse in your pocket?,off-topic,da <smile> what do you mean ` we ' have a wedding to go to this weekend ? you got ta mouse in your pocket ?
931,'326161975702855681',@hannah_wannah have your dad pose like he's doing the Carlton dance and post it.,off-topic,<user> have your dad pose like he 's doing the carlton dance and post it .
932,'327092192747339777',Its only right I get on this real shit,off-topic,its only right i get on this real shit
933,'324729007348264962',My little cousins can't go to school,off-topic,my little cousins ca n't go to school
934,'326579617978789890',@WestSide_Do Hell yeah I was too . And Ima jus say you dropped sum people off,off-topic,<user> hell yeah i was too . and ima jus say you dropped sum people off
935,'326878045795385344',If you are still breathing you can keep going,off-topic,if you are still breathing you can keep going
936,'327626521286172672',@karateturtles story of my life,off-topic,<user> story of my life
937,'325100531691442176',you'd think ordering stuff online all the time that I'd get used to the wait.... nope. I'm not.,off-topic,you 'd think ordering stuff online all the time that i 'd get used to the wait . <repeat> nope . i 'm not .
938,'324596563638882304',"I'm at Heart O' Texas Speedway - @racewacohot (Elm Mott, TX) http://t.co/BbwJkS9D71",off-topic,"i 'm at heart o ' texas speedway - <user> -LRB- elm mott , tx <allcaps> -RRB- <url>"
939,'325008197041664000',Moving and Shaking! (@ Hotel Indigo w/ 3 others) http://t.co/VnXlb4xpER,off-topic,moving and shaking ! -LRB- @ hotel indigo w / <number> others -RRB- <url>
940,'325461139460861952',Love &amp; basketball is definitely my fav movie,off-topic,love & basketball is definitely my fav movie
941,'327512194893881345',Tell Them Bitches that be hating ain got no worries,off-topic,tell them bitches that be hating ain got no worries
942,'324653214806986752',@raveandrollhard ill be your friend...,off-topic,<user> ill be your friend . <repeat>
943,'326682379865432064',Paper #2 finished at 4am. One more to go this week.,off-topic,paper <hashtag> <number> finished at <number> am . one more to go this week .
944,'327491233960316928',@JayRetro718 you can hear the influence. Some folks try but for a bit in a few of those tracks it brought that feeling back...Good Shit!,off-topic,<user> you can hear the influence . some folks try but for a bit in a few of those tracks it brought that feeling back . <repeat> good shit !
945,'324725501090488320',Come on guys I don't even be going to church like that but even I know that god will not make you a painful death when HE takes.,off-topic,come on guys i do n't even be going to church like that but even i know that god will not make you a painful death when he <allcaps> takes .
946,'324736838776549376',@EDM_promo an ammonia tank exploded about 15 min from where I'm from,on-topic,<user> an ammonia tank exploded about <number> min from where i 'm from
947,'328295591257976833',is it weird that I would like to be married and have a little munchkin within 3 years? #lovemovietweet,off-topic,is it weird that i would like to be married and have a little munchkin within <number> years ? <hashtag> lovemovietweet
948,'327572590803681282',@YBLU_TR I bet you won't say that to Bob #ChiefsNation,off-topic,<user> i bet you wo n't say that to bob <hashtag> chiefsnation
949,'325081781407711232',@skysky216 oh my gosh I'm so excited now!! Lmao,off-topic,<user> oh my gosh i 'm so excited now ! <repeat> lmao
950,'324744954721234944',Pray for my neighbors in West and donate blood or care packages if you could. #bearsforwest,on-topic,pray for my neighbors in west and donate blood or care packages if you could . <hashtag> bearsforwest
951,'326448424104886272',Would appreciate a prayer in light of the fact that I feel awful but don't have a minute to spare this wk. Hoping things resolve themselves.,off-topic,would appreciate a prayer in light of the fact that i feel awful but do n't have a minute to spare this wk . hoping things resolve themselves .
952,'325600781036302336',"if i see ANY girls with make up on at this life guard class, KNOWING we're about to swim.. im gonna punch them in the face, no hesitation.",off-topic,"if i see any <allcaps> girls with make up on at this life guard class , knowing <allcaps> we 're about to swim . <repeat> im gon na punch them in the face , no hesitation ."
953,'326839504080105472',"@daddyrice40: Sleeping = A cure to forget about pain, problems, stress, everything for a while.",off-topic,"<user> : sleeping = a cure to forget about pain , problems , stress , everything for a while ."
954,'327487678461378560',I hadn't thought of it like that before,off-topic,i had n't thought of it like that before
955,'325636929062313986',The concept of having to pay to put air in my tires blows my mind #likewhat,off-topic,the concept of having to pay to put air in my tires blows my mind <hashtag> likewhat
956,'324413285904551936',don't use scissors this time,off-topic,do n't use scissors this time
958,'326778816997498881',I just wanna make you happy.,off-topic,i just wan na make you happy .
959,'327230614749200384',@ashlynxxnicolee: #ToMyEx thank you for directing my path towards someone so much better,off-topic,<user> : <hashtag> tomyex thank you for directing my path towards someone so much better
960,'324606637744721920',Who wanna go to the mall and spend a couple hundred on Quinn?,off-topic,who wan na go to the mall and spend a couple hundred on quinn ?
961,'325400220617818113',"I'm at Waco Family YMCA (Waco, TX) http://t.co/C2h6osx4tZ",off-topic,"i 'm at waco family ymca <allcaps> -LRB- waco , tx <allcaps> -RRB- <url>"
962,'324664594696134658',My first ever CAbi party (@ The Gallery) http://t.co/9asfnDYmmA,off-topic,my first ever ca <allcaps> bi party -LRB- @ the gallery -RRB- <url>
963,'325026404615983104',Ppl That Be Talking That HOT SHIT,off-topic,ppl that be talking that hot <allcaps> shit <allcaps>
964,'327931281889443841',Browns acquire Davon Bess! Solid move for the Brownies! #Browns #Football,off-topic,browns acquire davon bess ! solid move for the brownies ! <hashtag> browns <hashtag> football
965,'325100786168262656',@TheeJessicaDee thank you   I love it!,off-topic,<user> thank you <elong> i love it !
966,'325265891216465923',Just stalked all of @TheeJessicaDee videos while waiting on her announcement.. #pregnant?,off-topic,just stalked all of <user> videos while waiting on her announcement . <repeat> <hashtag> pregnant ?
967,'325626030469550081',@kmfaho I'd love to come! I'm in end of semester/end of dissertation crunch but let me know the details.,off-topic,<user> i 'd love to come ! i 'm in end of semester / end of dissertation crunch but let me know the details .
968,'324690010785841152',Our relays went in tonight!!!,off-topic,our relays went in tonight ! <repeat>
969,'326198193715044353',They use fancy words &amp; yummy looking pictures to lure you in like a wee little fish,off-topic,they use fancy words & yummy looking pictures to lure you in like a wee little fish
970,'326022912874258434',Like I mean. Okay message received. #collegewhereru #wannagetoutawaco,off-topic,like i mean . okay message received . <hashtag> collegewhereru <hashtag> wannagetoutawaco
971,'324873207406534659',Thank you @jayfhicks for your excellent coverage of this story! #westexploison,on-topic,thank you <user> for your excellent coverage of this story ! <hashtag> westexploison
972,'326189540467429376',Make everyday better than your LAST because you should always strive to do better than your PAST...,off-topic,make everyday better than your last <allcaps> because you should always strive to do better than your past <allcaps> . <repeat>
973,'327623167285792768',"@PeteRock Janet. If only for that Anytime, Anyplace video",off-topic,"<user> janet . if only for that anytime , anyplace video"
974,'328296092292763648',Y'all know I gotta have dem red lips doe lmao,off-topic,y' all know i got ta have dem red lips doe lmao
975,'324360693279227904',"I'm at @Wingstop (WACO, TX) http://t.co/cYUV0lHrTN",off-topic,"i 'm at <user> -LRB- waco <allcaps> , tx <allcaps> -RRB- <url>"
976,'324580053499400193',"Another day in the #trap.. You don't work,you don't eat!  #mybaylor #dia2k13 #KOTD #lebrons http://t.co/viNOfGbk8j",off-topic,"another day in the <hashtag> trap . <repeat> you do n't work , you do n't eat ! <hashtag> mybaylor <hashtag> dia <number> k <number> <hashtag> kotd <allcaps> <allcaps> <hashtag> lebrons <url>"
977,'326429811046244352',"When a female is used to getting hurt, she won't know how it feels when a man starts to appreciate her, so she ends up pushing him away.",off-topic,"when a female is used to getting hurt , she wo n't know how it feels when a man starts to appreciate her , so she ends up pushing him away ."
978,'324556000550076417',"@kenziemay29 oh you know what I did?! I had a typo on the original one and it bothered me so I copied it, fixed it &amp; deleted the original",off-topic,"<user> oh you know what i did ! <repeat> i had a typo on the original one and it bothered me so i copied it , fixed it & deleted the original"
979,'325273337074962432',Love smokin with a bad bitch,off-topic,love smokin with a bad bitch
980,'327495654207266816',@HesDeployed yay! I like you too,off-topic,<user> yay ! i like you too
981,'324927109292236800',That just crushed my heart.. #PrayForWest #RIPBuck,on-topic,that just crushed my heart . <repeat> <hashtag> prayforwest <hashtag> ripb <allcaps> uck
982,'327840375412764672',my mama just made me too mad,off-topic,my mama just made me too mad
