,tweet id, tweet, label,tweet_cleaned
2370,'296110453766115328',@HeathC @WeAreAustralia Yeah. I heard that report too. But work was still going on when that report came out so it seemed unsubstantiated.,off-topic,<user> <user> yeah . i heard that report too . but work was still going on when that report came out so it seemed unsubstantiated .
2371,'295742769614430208',Watching QLD news.... Headline... Breakfast creek hotel still serving beer. Phew.... Queenslanders are all ok!!,on-topic,watching qld <allcaps> news . <repeat> headline . <repeat> breakfast creek hotel still serving beer . phew . <repeat> queenslanders are all ok ! <repeat>
2372,'296182237345505280',Nice view from the deck tonight!! #whyilivewhereilive #kuranda #fnq #sunset @ Kuranda http://t.co/FYtFYbdf,off-topic,nice view from the deck tonight ! <repeat> <hashtag> whyilivewhereilive <hashtag> kuranda <hashtag> fnq <hashtag> sunset @ kuranda <url>
2373,'296130763315900416',Oh yeah unleash viruses onto my computer please,off-topic,oh yeah unleash viruses onto my computer please
2374,'295500756050653185',@GazGShore then back to brisbane?,off-topic,<user> then back to brisbane ?
2375,'297248827335905280',"The lake of the university (at Southbank, Brisbane) [pic]  http://t.co/F0ubfW8N",off-topic,"the lake of the university -LRB- at southbank , brisbane -RRB- -LSB- pic -RSB- <url>"
2376,'297450143110803456',Today is the day now. Next step to changing my life.,off-topic,today is the day now . next step to changing my life .
2377,'297281625744605184',Massive save by Theo just before the break #ROARvCCM,off-topic,massive save by theo just before the break <hashtag> roar <allcaps> vccm <allcaps>
2378,'296988714612166656',A name badge for my Twitter handle! http://t.co/oErD58aJ,off-topic,a name badge for my twitter handle ! <url>
2379,'297217161741606912',Long leisurely lunch that is turning into a casual coffee with @pressdarling Which will take me nicely up to a drink with @annasamara later,off-topic,long leisurely lunch that is turning into a casual coffee with <user> which will take me nicely up to a drink with <user> later
2380,'295433046373576704',@YoureADirtyPig I have seen it like 10 times. haha,off-topic,<user> i have seen it like <number> times . haha
2381,'296193372127907840',@buttbones SICK BIRTHDAY EXPRESSION THO,off-topic,<user> sick <allcaps> birthday <allcaps> expression <allcaps> tho <allcaps>
2382,'295839770330927104',"YES I GOT ELECTRICITY BACK! Time to watch some porn, jokes guys.",off-topic,"yes <allcaps> i got <allcaps> electricity <allcaps> back <allcaps> ! time to watch some porn , jokes guys ."
2383,'295682448531021824',"I'm at Great Western Super Centre (Keperra, QLD) http://t.co/vUOZHnvp",off-topic,"i 'm at great western super centre -LRB- keperra , qld <allcaps> -RRB- <url>"
2384,'295565472911478784',@broughtmeurlove ((omfg sorry I feel asleep and only just checked my mentions)) exactly! And some people are being complete dicks about it,off-topic,<user> -LRB- -LRB- omfg sorry i feel asleep and only just checked my mentions -RRB- -RRB- exactly ! and some people are being complete dicks about it
2385,'297225857733378050',@StalkingReedus @wwwbigbaldhead it's bad for him to leave Australia though :/  oh we'll as long as he's living and awesome its great!,off-topic,<user> <user> it 's bad for him to leave australia though : / oh we 'll as long as he 's living and awesome its great !
2386,'295943149795282944',@ArtisticAsshole i alwaes wanted that...buh ts a bit too late,off-topic,<user> i alwaes wanted that . <repeat> buh ts a bit too late
2387,'297462887637721088',@RetroCeltic got some like that myself http://t.co/2j1Dy1Ez,off-topic,<user> got some like that myself <url>
2388,'296161704935567360',Omg lady. Please light that cogarette,off-topic,omg lady . please light that cogarette
2389,'295411193743564801',@dannyrader Sunday sess at mine if you like ....,off-topic,<user> sunday sess at mine if you like . <repeat>
2390,'295394684350652416',Casually taking the car for a swim http://t.co/PHghHhtB,on-topic,casually taking the car for a swim <url>
2391,'297089530241097728',@Harry_Styles HAPPY BIRTHDAY :) have a great day! Love from AUS,off-topic,<user> happy <allcaps> birthday <allcaps> <smile> have a great day ! love from aus <allcaps>
2392,'296490513702473728',Hmmm Airtrain is now $16 for a half hourly service (@ Central Railway Station) http://t.co/BIrFoDP6,off-topic,hm <elong> airtrain is now $ <number> for a half hourly service -LRB- @ central railway station -RRB- <url>
2393,'296434835344461826',"@Mahriezah yes, that would be nice. Someone make that happen.",off-topic,"<user> yes , that would be nice . someone make that happen ."
2394,'295338295091675138',Correction: Church is necessary as it unites us as one; together for a collective Good with God. Catholic Church all the way!,off-topic,correction : church is necessary as it unites us as one ; together for a collective good with god . catholic church all the way !
2395,'295786903867904000',Catch ups from Brooklyn to Brisbane! #reunion (@ Green Beacon Brewing Co) http://t.co/QMBxOLF6,off-topic,catch ups from brooklyn to brisbane ! <hashtag> reunion -LRB- @ green beacon brewing co -RRB- <url>
2396,'295532950618001408',Justin True Beliebers Love You Dressed r u dumb or?,off-topic,justin true beliebers love you dressed r u dumb or ?
2397,'295401346247557120',"Stepdad's workplace. Must say, first time here.  #TNT #Express #Work #DrivingAround @ Tnt Depot http://t.co/UzmD9smu",off-topic,"stepdad 's workplace . must say , first time here . <hashtag> tnt <allcaps> <allcaps> <hashtag> express <hashtag> work <hashtag> drivingaround @ tnt depot <url>"
2398,'296596398881779712',"@jocelynseip Christoph Waltz's Beard. Not 'Haus of,' just that. Jocelyn Pies was tagged at Christoph Waltz's Beard.",off-topic,"<user> christoph waltz 's beard . not ` haus of , ' just that . jocelyn pies was tagged at christoph waltz 's beard ."
2399,'295525575483858945',@starbucksjuseyo *GRABS LE MASSAGING KIT AND RUSHES OVER TO MINS PLACE* POINT OUT THE PLACES THAT HURT,off-topic,<user> * grabs <allcaps> le <allcaps> massaging <allcaps> kit <allcaps> and <allcaps> rushes <allcaps> over <allcaps> to <allcaps> mins <allcaps> place <allcaps> * point <allcaps> out <allcaps> the <allcaps> places <allcaps> that <allcaps> hurt <allcaps>
2401,'296226590952677377',"I'm in this weird thing right now where I'm annoyed that the rain has stopped, but I was also annoyed when it wouldn't.",off-topic,"i 'm in this weird thing right now where i 'm annoyed that the rain has stopped , but i was also annoyed when it would n't ."
2402,'296479308795498496',@Sarahmahony they don't understand how boring they are that you need people like us,off-topic,<user> they do n't understand how boring they are that you need people like us
2403,'297205596569083904',"@WhoIsWyattBlaze Was good, rained a lot though. How was your break? Have you started work?",on-topic,"<user> was good , rained a lot though . how was your break ? have you started work ?"
2404,'295795123067957248',"@Kate3015 Thanks again Kate. The whole city is on hold, a rerun of 2 years ago, trains stopped, some roads flooded, closed. Surreal really.",on-topic,"<user> thanks again kate . the whole city is on hold , a rerun of <number> years ago , trains stopped , some roads flooded , closed . surreal really ."
2405,'297080876389519360',@AGirlNamedElly one would think so !!! But after that ??? (Mmm ... What to do ... What to do ....),off-topic,<user> one would think so ! <repeat> but after that ? <repeat> -LRB- mmm . <repeat> what to do . <repeat> what to do . <repeat> -RRB-
2406,'296929798880645121',"Start tomoz #laneway festival in our Laneway. Specials 10am-12pm inc #food, #beer, #wine &amp; all carafes! (@ Brew) http://t.co/760NAqHh",off-topic,"start tomoz <hashtag> laneway festival in our laneway . specials <number> am <number> pm inc <hashtag> food , <hashtag> beer , <hashtag> wine & all carafes ! -LRB- @ brew -RRB- <url>"
2407,'295812430888583170',"Can't believe Brisbane and Qld are going through it again, the #Brookwater Golf Course is a mess wind created havoc http://t.co/TbqP7s20",on-topic,"ca n't believe brisbane and qld are going through it again , the <hashtag> brookwater golf course is a mess wind created havoc <url>"
2408,'296844129189642240',The only person you should ever try to upgrade is yourself #loveyourself,off-topic,the only person you should ever try to upgrade is yourself <hashtag> loveyourself
2409,'297262717813809152',What a #joke of a day,off-topic,what a <hashtag> joke of a day
2410,'295464875843543040',@LorenaRyter yeah i do :D its pretty :3 umm its abit big but it'll stay on :),off-topic,<user> yeah i do <smile> its pretty : <number> umm its abit big but it 'll stay on <smile>
2411,'297190433547759616',@mthai660 hahaha! Hopefully she tweets you back one day. And yes.. You defs are #number1creeper haha,off-topic,<user> hahaha ! hopefully she tweets you back one day . and yes . <repeat> you defs are <hashtag> number <number> creeper haha
2412,'295520902425243648',I just did the greatest reverse parallel park in a tiny little gap tooth space and no one is around to pat me on the back,off-topic,i just did the greatest reverse parallel park in a tiny little gap tooth space and no one is around to pat me on the back
2413,'297160119601479680',"Looks like i might have a job as a lollipop lady. Which is good, cause I like lollipops.",off-topic,"looks like i might have a job as a lollipop lady . which is good , cause i like lollipops ."
2414,'296208669874466816',"BISWA AND JESSIE ARE TOTAL JOKES, like you're on a cooking show ffs, you've got to eat things, and critique properly. #mkr",off-topic,"biswa <allcaps> and <allcaps> jessie <allcaps> are <allcaps> total <allcaps> jokes <allcaps> , like you 're on a cooking show ffs , you 've got to eat things , and critique properly . <hashtag> mkr"
2415,'296575475420119040',@philjaques @anthony_mundine @realdealgeale what time is the main event?,off-topic,<user> <user> <user> what time is the main event ?
2416,'297456437590913024',I already know where I will go on my next vacation haha,off-topic,i already know where i will go on my next vacation haha
2417,'296547207048474624',"@BLumaban Nah, I lived in London for half my life. :)",off-topic,"<user> nah , i lived in london for half my life . <smile>"
2418,'296590333049978880',I hate boxing but I so desperately want to see @realdealgeale have a swift victory tonight #MundineGealeII #ozboxing,off-topic,i hate boxing but i so desperately want to see <user> have a swift victory tonight <hashtag> mundinegealeii <allcaps> <hashtag> ozboxing
2419,'296742165340618752',"I'm at EF International Language Centres (Brisbane, Qld) http://t.co/AU3Dx4S5",off-topic,"i 'm at ef <allcaps> international language centres -LRB- brisbane , qld -RRB- <url>"
2421,'295879269412909057',@Conway_DJ haha wouldn't expect anything less of you ! #pokerlegend,off-topic,<user> haha would n't expect anything less of you ! <hashtag> pokerlegend
2423,'296461379366428672',@tonedeaff energex - its been 100hrs and I still dont have power.,off-topic,<user> energex - its been <number> hrs and i still dont have power .
2424,'296571831547211776',"@theFullNoise my plans have been all messed up. Cant get to site because its flooded, gotta go back to Brisbane tomorrow, more training",off-topic,"<user> my plans have been all messed up . cant get to site because its flooded , got ta go back to brisbane tomorrow , more training"
